2025-01-31 13:56:26.883 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-01-31 13:56:59.059 | INFO     | __main__:main:162 - Sent message to topic 'buzzline_json': {'timestamp': '2025-01-11T18:27:00Z', 'message': 'Database connection pool reached max connections.', 'author': 'Bob', 'severity': 'medium', 'message_type': 'alert', 'service': 'database-service', 'environment': 'production'}
2025-01-31 13:56:59.589 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-01-31 13:56:59.594 | INFO     | __main__:main:146 - START consumer.
2025-01-31 13:56:59.594 | INFO     | __main__:get_kafka_topic:39 - Kafka topic: buzzline_json
2025-01-31 13:56:59.594 | INFO     | __main__:get_kafka_consumer_group_id:46 - Kafka consumer group id: buzz_group
2025-01-31 13:56:59.595 | INFO     | __main__:main:151 - Consumer: Topic 'buzzline_json' and group 'buzz_group'...
2025-01-31 13:56:59.595 | INFO     | utils.utils_producer:get_kafka_broker_address:50 - Kafka broker address: localhost:9092
2025-01-31 13:56:59.595 | INFO     | utils.utils_consumer:create_kafka_consumer:44 - Creating Kafka consumer. Topic='buzzline_json' and group ID='buzz_group'.
2025-01-31 13:56:59.713 | INFO     | utils.utils_consumer:create_kafka_consumer:59 - Kafka consumer created successfully.
2025-01-31 13:56:59.713 | INFO     | __main__:main:157 - Polling messages from topic 'buzzline_json'...
2025-01-31 13:57:00.062 | INFO     | __main__:main:162 - Sent message to topic 'buzzline_json': {'timestamp': '2025-01-11T18:28:00Z', 'message': 'SSL certificate renewal successful.', 'author': 'Alice', 'severity': 'low', 'message_type': 'status', 'service': 'ssl-service', 'environment': 'production'}
2025-01-31 13:57:01.064 | INFO     | __main__:main:162 - Sent message to topic 'buzzline_json': {'timestamp': '2025-01-11T18:29:00Z', 'message': 'API rate limiting applied for service A.', 'author': 'Charlie', 'severity': 'medium', 'message_type': 'alert', 'service': 'api-gateway', 'environment': 'staging'}
2025-01-31 13:57:01.111 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:15:00Z', 'message': 'Data pipeline execution completed successfully.', 'author': 'Eve', 'severity': 'low', 'message_type': 'status', 'service': 'data-pipeline', 'environment': 'production'}
2025-01-31 13:57:01.111 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 1}
2025-01-31 13:57:01.112 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:16:00Z', 'message': 'System overload detected on node 3.', 'author': 'Alice', 'severity': 'high', 'message_type': 'error', 'service': 'distributed-systems', 'environment': 'staging'}
2025-01-31 13:57:01.112 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 1, 'Alice': 1}
2025-01-31 13:57:01.112 | WARNING  | __main__:process_message:114 - ALERT: Message received from important author 'Alice'!
2025-01-31 13:57:01.113 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:17:00Z', 'message': 'Backup completed successfully.', 'author': 'Charlie', 'severity': 'low', 'message_type': 'status', 'service': 'backup-service', 'environment': 'production'}
2025-01-31 13:57:01.113 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 1, 'Alice': 1, 'Charlie': 1}
2025-01-31 13:57:01.114 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:18:00Z', 'message': 'Distributed system reached max capacity.', 'author': 'Alice', 'severity': 'medium', 'message_type': 'alert', 'service': 'distributed-systems', 'environment': 'production'}
2025-01-31 13:57:01.114 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 1, 'Alice': 2, 'Charlie': 1}
2025-01-31 13:57:01.115 | WARNING  | __main__:process_message:108 - Frequent message alert: Alice sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.115 | WARNING  | __main__:process_message:114 - ALERT: Message received from important author 'Alice'!
2025-01-31 13:57:01.116 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:19:00Z', 'message': 'Database optimization scheduled for tomorrow.', 'author': 'Bob', 'severity': 'low', 'message_type': 'status', 'service': 'database-service', 'environment': 'staging'}
2025-01-31 13:57:01.116 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 1, 'Alice': 2, 'Charlie': 1, 'Bob': 1}
2025-01-31 13:57:01.117 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:20:00Z', 'message': 'System crash detected on node 2.', 'author': 'Eve', 'severity': 'high', 'message_type': 'error', 'service': 'distributed-systems', 'environment': 'production'}
2025-01-31 13:57:01.117 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 2, 'Alice': 2, 'Charlie': 1, 'Bob': 1}
2025-01-31 13:57:01.117 | WARNING  | __main__:process_message:108 - Frequent message alert: Eve sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.118 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:21:00Z', 'message': 'New patch applied to the service.', 'author': 'Charlie', 'severity': 'low', 'message_type': 'status', 'service': 'service-patch', 'environment': 'production'}
2025-01-31 13:57:01.119 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 2, 'Alice': 2, 'Charlie': 2, 'Bob': 1}
2025-01-31 13:57:01.119 | WARNING  | __main__:process_message:108 - Frequent message alert: Charlie sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.120 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:22:00Z', 'message': 'High latency detected in API calls.', 'author': 'Alice', 'severity': 'medium', 'message_type': 'alert', 'service': 'api-gateway', 'environment': 'staging'}
2025-01-31 13:57:01.121 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 2, 'Alice': 3, 'Charlie': 2, 'Bob': 1}
2025-01-31 13:57:01.121 | WARNING  | __main__:process_message:108 - Frequent message alert: Alice sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.121 | WARNING  | __main__:process_message:114 - ALERT: Message received from important author 'Alice'!
2025-01-31 13:57:01.123 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:23:00Z', 'message': 'Log cleanup task completed.', 'author': 'Bob', 'severity': 'low', 'message_type': 'status', 'service': 'log-service', 'environment': 'production'}
2025-01-31 13:57:01.123 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 2, 'Alice': 3, 'Charlie': 2, 'Bob': 2}
2025-01-31 13:57:01.123 | WARNING  | __main__:process_message:108 - Frequent message alert: Bob sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.124 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:24:00Z', 'message': 'Disk space warning on server 5.', 'author': 'Eve', 'severity': 'medium', 'message_type': 'alert', 'service': 'server-monitoring', 'environment': 'production'}
2025-01-31 13:57:01.124 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 3, 'Alice': 3, 'Charlie': 2, 'Bob': 2}
2025-01-31 13:57:01.125 | WARNING  | __main__:process_message:108 - Frequent message alert: Eve sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.125 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:25:00Z', 'message': 'Memory usage high on node 4.', 'author': 'Alice', 'severity': 'high', 'message_type': 'alert', 'service': 'distributed-systems', 'environment': 'staging'}
2025-01-31 13:57:01.126 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 3, 'Alice': 4, 'Charlie': 2, 'Bob': 2}
2025-01-31 13:57:01.126 | WARNING  | __main__:process_message:108 - Frequent message alert: Alice sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.126 | WARNING  | __main__:process_message:114 - ALERT: Message received from important author 'Alice'!
2025-01-31 13:57:01.127 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:26:00Z', 'message': 'New user account created for support team.', 'author': 'Charlie', 'severity': 'low', 'message_type': 'status', 'service': 'user-management', 'environment': 'production'}
2025-01-31 13:57:01.127 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 3, 'Alice': 4, 'Charlie': 3, 'Bob': 2}
2025-01-31 13:57:01.128 | WARNING  | __main__:process_message:108 - Frequent message alert: Charlie sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.129 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:27:00Z', 'message': 'Database connection pool reached max connections.', 'author': 'Bob', 'severity': 'medium', 'message_type': 'alert', 'service': 'database-service', 'environment': 'production'}
2025-01-31 13:57:01.129 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 3, 'Alice': 4, 'Charlie': 3, 'Bob': 3}
2025-01-31 13:57:01.129 | WARNING  | __main__:process_message:108 - Frequent message alert: Bob sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.130 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:28:00Z', 'message': 'SSL certificate renewal successful.', 'author': 'Alice', 'severity': 'low', 'message_type': 'status', 'service': 'ssl-service', 'environment': 'production'}
2025-01-31 13:57:01.130 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 3, 'Alice': 5, 'Charlie': 3, 'Bob': 3}
2025-01-31 13:57:01.130 | WARNING  | __main__:process_message:108 - Frequent message alert: Alice sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.131 | WARNING  | __main__:process_message:114 - ALERT: Message received from important author 'Alice'!
2025-01-31 13:57:01.131 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:29:00Z', 'message': 'API rate limiting applied for service A.', 'author': 'Charlie', 'severity': 'medium', 'message_type': 'alert', 'service': 'api-gateway', 'environment': 'staging'}
2025-01-31 13:57:01.132 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 3, 'Alice': 5, 'Charlie': 4, 'Bob': 3}
2025-01-31 13:57:01.132 | WARNING  | __main__:process_message:108 - Frequent message alert: Charlie sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.135 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:30:00Z', 'message': 'Failed login attempt detected.', 'author': 'Eve', 'severity': 'high', 'message_type': 'error', 'service': 'authentication-service', 'environment': 'production'}
2025-01-31 13:57:01.135 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 4, 'Alice': 5, 'Charlie': 4, 'Bob': 3}
2025-01-31 13:57:01.136 | WARNING  | __main__:process_message:108 - Frequent message alert: Eve sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.137 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:31:00Z', 'message': 'Service B upgraded to version 2.0.', 'author': 'Alice', 'severity': 'low', 'message_type': 'status', 'service': 'service-upgrade', 'environment': 'production'}
2025-01-31 13:57:01.138 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 4, 'Alice': 6, 'Charlie': 4, 'Bob': 3}
2025-01-31 13:57:01.138 | WARNING  | __main__:process_message:108 - Frequent message alert: Alice sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.139 | WARNING  | __main__:process_message:114 - ALERT: Message received from important author 'Alice'!
2025-01-31 13:57:01.140 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:32:00Z', 'message': 'High memory usage detected on node 1.', 'author': 'Bob', 'severity': 'high', 'message_type': 'alert', 'service': 'server-monitoring', 'environment': 'staging'}
2025-01-31 13:57:01.141 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 4, 'Alice': 6, 'Charlie': 4, 'Bob': 4}
2025-01-31 13:57:01.142 | WARNING  | __main__:process_message:108 - Frequent message alert: Bob sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.143 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:33:00Z', 'message': 'Service C is down due to external dependencies.', 'author': 'Charlie', 'severity': 'high', 'message_type': 'error', 'service': 'service-dependencies', 'environment': 'production'}
2025-01-31 13:57:01.143 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 4, 'Alice': 6, 'Charlie': 5, 'Bob': 4}
2025-01-31 13:57:01.143 | WARNING  | __main__:process_message:108 - Frequent message alert: Charlie sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.144 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:15:00Z', 'message': 'Data pipeline execution completed successfully.', 'author': 'Eve', 'severity': 'low', 'message_type': 'status', 'service': 'data-pipeline', 'environment': 'production'}
2025-01-31 13:57:01.144 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 5, 'Alice': 6, 'Charlie': 5, 'Bob': 4}
2025-01-31 13:57:01.145 | WARNING  | __main__:process_message:108 - Frequent message alert: Eve sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.145 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:16:00Z', 'message': 'System overload detected on node 3.', 'author': 'Alice', 'severity': 'high', 'message_type': 'error', 'service': 'distributed-systems', 'environment': 'staging'}
2025-01-31 13:57:01.146 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 5, 'Alice': 7, 'Charlie': 5, 'Bob': 4}
2025-01-31 13:57:01.146 | WARNING  | __main__:process_message:108 - Frequent message alert: Alice sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.146 | WARNING  | __main__:process_message:114 - ALERT: Message received from important author 'Alice'!
2025-01-31 13:57:01.147 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:17:00Z', 'message': 'Backup completed successfully.', 'author': 'Charlie', 'severity': 'low', 'message_type': 'status', 'service': 'backup-service', 'environment': 'production'}
2025-01-31 13:57:01.147 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 5, 'Alice': 7, 'Charlie': 6, 'Bob': 4}
2025-01-31 13:57:01.148 | WARNING  | __main__:process_message:108 - Frequent message alert: Charlie sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.149 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:18:00Z', 'message': 'Distributed system reached max capacity.', 'author': 'Alice', 'severity': 'medium', 'message_type': 'alert', 'service': 'distributed-systems', 'environment': 'production'}
2025-01-31 13:57:01.150 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 5, 'Alice': 8, 'Charlie': 6, 'Bob': 4}
2025-01-31 13:57:01.150 | WARNING  | __main__:process_message:108 - Frequent message alert: Alice sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.150 | WARNING  | __main__:process_message:114 - ALERT: Message received from important author 'Alice'!
2025-01-31 13:57:01.152 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:19:00Z', 'message': 'Database optimization scheduled for tomorrow.', 'author': 'Bob', 'severity': 'low', 'message_type': 'status', 'service': 'database-service', 'environment': 'staging'}
2025-01-31 13:57:01.152 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 5, 'Alice': 8, 'Charlie': 6, 'Bob': 5}
2025-01-31 13:57:01.153 | WARNING  | __main__:process_message:108 - Frequent message alert: Bob sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.154 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:20:00Z', 'message': 'System crash detected on node 2.', 'author': 'Eve', 'severity': 'high', 'message_type': 'error', 'service': 'distributed-systems', 'environment': 'production'}
2025-01-31 13:57:01.155 | INFO     | __main__:process_message:102 - Updated author counts: {'Eve': 6, 'Alice': 8, 'Charlie': 6, 'Bob': 5}
2025-01-31 13:57:01.155 | WARNING  | __main__:process_message:108 - Frequent message alert: Eve sent multiple messages in less than 10 seconds.
2025-01-31 13:57:01.156 | INFO     | __main__:process_message:90 - Processed JSON message: {'timestamp': '2025-01-11T18:21:00Z', 'message': 'New patch applied to the service.', 'author': 'Charlie', 'severity': 'low', 'message_type': 'status', 'service': 'service-patch', 'environment': 'production'}
